date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:17:26	14728/14728	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%223988-6614d8f1-46f90fd8501f2193;gz%22	https://richwaycleaning.online/fonts/fontello6325.ttf?81703720	C:/c/c/richwaycleaning.online/fonts/fontello63256325.ttf	(from https://richwaycleaning.online/css/fonts.css)
10:17:26	19184/19184	---M-Z	200	added ('OK')	image/svg+xml	etag:%224af0-6614d8f1-8db23e983a833b91;gz%22	https://richwaycleaning.online/fonts/fontello6325.svg?81703720	C:/c/c/richwaycleaning.online/fonts/fontello63256325.svg	(from https://richwaycleaning.online/css/fonts.css)
10:17:28	76518/76518	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212ae6-6614d8f1-7292160d42e4d74;gz%22	https://richwaycleaning.online/fonts/fontawesome-webfont78ce.eot?v=4.2.0	C:/c/c/richwaycleaning.online/fonts/fontawesome-webfont78ce78ce.eot	(from https://richwaycleaning.online/css/fonts.css)
10:17:28	76518/76518	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212ae6-6614d8f1-ff224b040b698b1e;gz%22	https://richwaycleaning.online/fonts/fontawesome-webfontd41d.eot?	C:/c/c/richwaycleaning.online/fonts/fontawesome-webfontd41dd41d.eot	(from https://richwaycleaning.online/css/fonts.css)
10:17:29	152796/152796	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22254dc-6614d8f1-2b9d769112412739;gz%22	https://richwaycleaning.online/fonts/fontawesome-webfont78ce.ttf?v=4.2.0	C:/c/c/richwaycleaning.online/fonts/fontawesome-webfont78ce78ce.ttf	(from https://richwaycleaning.online/css/fonts.css)
10:17:29	90412/90412	---M--	200	added ('OK')	application/font-woff	etag:%221612c-6614d8f1-71070dfb809d1375;;;%22	https://richwaycleaning.online/fonts/fontawesome-webfont78ce.woff?v=4.2.0	C:/c/c/richwaycleaning.online/fonts/fontawesome-webfont78ce78ce.woff	(from https://richwaycleaning.online/css/fonts.css)
10:17:29	392306/392306	---M-Z	200	added ('OK')	image/svg+xml	etag:%225fc72-6614d8f1-55096b67696f80aa;gz%22	https://richwaycleaning.online/fonts/fontawesome-webfont78ce.svg?v=4.2.0	C:/c/c/richwaycleaning.online/fonts/fontawesome-webfont78ce78ce.svg	(from https://richwaycleaning.online/css/fonts.css)
10:17:30	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://richwaycleaning.online/blog-single-right.html	C:/c/c/richwaycleaning.online/blog-single-right.html	(from https://richwaycleaning.online/ourvalue.html)
10:17:31	431660/431660	---M--	200	added ('OK')	image/png	etag:%226962c-6614d8f1-772dedaba86bd94e;;;%22	https://richwaycleaning.online/images/gallery/jk.png	C:/c/c/richwaycleaning.online/images/gallery/jk.png	(from https://richwaycleaning.online/ourvalue.html)
10:17:31	18987/18987	---M--	200	added ('OK')	image/jpeg	etag:%224a2b-6614d8f1-42d9d63309aa2f9e;;;%22	https://richwaycleaning.online/images/recent_post1.jpg	C:/c/c/richwaycleaning.online/images/recent_post1.jpg	(from https://richwaycleaning.online/ourvalue.html)
10:17:43	1206856/1206856	---M--	200	added ('OK')	image/jpeg	etag:%22126a48-6614d8f1-320fda82b0031b1e;;;%22	https://richwaycleaning.online/images/recent_post2.jpg	C:/c/c/richwaycleaning.online/images/recent_post2.jpg	(from https://richwaycleaning.online/ourvalue.html)
10:17:44	1157570/1157570	---M--	200	added ('OK')	image/jpeg	etag:%2211a9c2-6614d8f1-db2690d6d9b2ccd1;;;%22	https://richwaycleaning.online/images/recent_post3.jpg	C:/c/c/richwaycleaning.online/images/recent_post3.jpg	(from https://richwaycleaning.online/ourvalue.html)
10:17:57	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://richwaycleaning.online/images/slide01_1.html	C:/c/c/richwaycleaning.online/images/slide01_1.70.delayed	(from https://richwaycleaning.online/services.html)
10:17:57	474998/474998	---M--	200	added ('OK')	image/png	etag:%2273f76-6614d8f1-16ff4a7a7087c150;;;%22	https://richwaycleaning.online/images/gallery/gn.png	C:/c/c/richwaycleaning.online/images/gallery/gn.png	(from https://richwaycleaning.online/ourmission.html)
10:17:57	1183977/1183977	---M--	200	added ('OK')	image/png	etag:%221210e9-6614d8f1-f86b3186c96b5eae;;;%22	https://richwaycleaning.online/images/gallery/mn.png	C:/c/c/richwaycleaning.online/images/gallery/mn.png	(from https://richwaycleaning.online/ourvision.html)
10:18:00	97349/97349	---M--	200	added ('OK')	image/jpeg	etag:%2217c45-6614d8f1-a931c8816486940f;;;%22	https://richwaycleaning.online/images/a1.jpg	C:/c/c/richwaycleaning.online/images/a1.jpg	(from https://richwaycleaning.online/services.html)
10:18:01	70402/70402	---M--	200	added ('OK')	image/jpeg	etag:%2211302-6614d8f1-7c5afd63f56316fb;;;%22	https://richwaycleaning.online/images/a3.jpg	C:/c/c/richwaycleaning.online/images/a3.jpg	(from https://richwaycleaning.online/services.html)
10:18:01	134529/134529	---M--	200	added ('OK')	image/jpeg	etag:%2220d81-6614d8f1-a9686af9a2f9df7;;;%22	https://richwaycleaning.online/images/a16.jpg	C:/c/c/richwaycleaning.online/images/a16.jpg	(from https://richwaycleaning.online/services.html)
10:18:01	921526/921526	---M--	200	added ('OK')	image/png	etag:%22e0fb6-6614d8f1-a1fad565293ae812;;;%22	https://richwaycleaning.online/images/blue.png	C:/c/c/richwaycleaning.online/images/blue.png	(from https://richwaycleaning.online/services.html)
10:18:02	63178/63178	---M--	200	added ('OK')	image/jpeg	etag:%22f6ca-6614d8f1-1c87bd180ab037d1;;;%22	https://richwaycleaning.online/images/a2.jpg	C:/c/c/richwaycleaning.online/images/a2.jpg	(from https://richwaycleaning.online/services.html)
10:18:02	47449/47449	---M--	200	added ('OK')	image/jpeg	etag:%22b959-6614d8f1-67faabe5d39b7d33;;;%22	https://richwaycleaning.online/images/a8.jpg	C:/c/c/richwaycleaning.online/images/a8.jpg	(from https://richwaycleaning.online/services.html)
10:18:02	100364/100364	---M--	200	added ('OK')	image/jpeg	etag:%221880c-6614d8f1-da3a516e95d0a95e;;;%22	https://richwaycleaning.online/images/a6.jpg	C:/c/c/richwaycleaning.online/images/a6.jpg	(from https://richwaycleaning.online/services.html)
10:18:03	60452/60452	---M--	200	added ('OK')	image/jpeg	etag:%22ec24-6614d8f1-8d04d8181131c2bf;;;%22	https://richwaycleaning.online/images/a9.jpg	C:/c/c/richwaycleaning.online/images/a9.jpg	(from https://richwaycleaning.online/services.html)
10:18:03	87913/87913	---M--	200	added ('OK')	image/jpeg	etag:%2215769-6614d8f1-901953d6a83ab625;;;%22	https://richwaycleaning.online/images/a15.jpg	C:/c/c/richwaycleaning.online/images/a15.jpg	(from https://richwaycleaning.online/services.html)
10:18:03	71103/71103	---M--	200	added ('OK')	image/jpeg	etag:%22115bf-6614d8f1-881ba2a1450a89e7;;;%22	https://richwaycleaning.online/images/a12.jpg	C:/c/c/richwaycleaning.online/images/a12.jpg	(from https://richwaycleaning.online/services.html)
10:18:03	71170/71170	---M--	200	added ('OK')	image/jpeg	etag:%2211602-6614d8f1-109c362c2f6802d9;;;%22	https://richwaycleaning.online/images/a10.jpg	C:/c/c/richwaycleaning.online/images/a10.jpg	(from https://richwaycleaning.online/services.html)
10:18:03	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://richwaycleaning.online/index-2.html	C:/c/c/richwaycleaning.online/index-3.html	(from https://richwaycleaning.online/news.html)
10:18:04	106283/106283	---M--	200	added ('OK')	image/jpeg	etag:%2219f2b-6614d8f1-793a721ea0c6a763;;;%22	https://richwaycleaning.online/asp.jpg	C:/c/c/richwaycleaning.online/asp.jpg	(from https://richwaycleaning.online/news.html)
10:18:04	6735/6735	---M--	200	added ('OK')	image/jpeg	etag:%221a4f-6614d8f1-2097977fc2ddd8af;;;%22	https://richwaycleaning.online/asa.jpeg	C:/c/c/richwaycleaning.online/asa.jpg	(from https://richwaycleaning.online/news.html)
10:18:04	12023/12023	---M-Z	200	added ('OK')	text/html	etag:%222ef7-663c1dc6-ee21682aebe270db;gz%22	https://richwaycleaning.online/blog1.html	C:/c/c/richwaycleaning.online/blog1.html	(from https://richwaycleaning.online/news.html)
10:18:04	13280/13280	---M-Z	200	added ('OK')	text/html	etag:%2233e0-66746319-eeeac8fd7bd7827d;gz%22	https://richwaycleaning.online/blog3.html	C:/c/c/richwaycleaning.online/blog3.html	(from https://richwaycleaning.online/news.html)
10:18:05	11589/11589	---M-Z	200	added ('OK')	text/html	etag:%222d45-663c1e14-5096e21bba1ef46b;gz%22	https://richwaycleaning.online/blog2.html	C:/c/c/richwaycleaning.online/blog2.html	(from https://richwaycleaning.online/news.html)
10:18:06	779439/779439	---M--	200	added ('OK')	image/jpeg	etag:%22be4af-6614d8f1-a80888d6ce97cdc1;;;%22	https://richwaycleaning.online/images/gallery/blog_slider_3.jpg	C:/c/c/richwaycleaning.online/images/gallery/blog_slider_3.jpg	(from https://richwaycleaning.online/news.html)
10:18:06	541231/541231	---M--	200	added ('OK')	image/jpeg	etag:%228422f-6614d8f1-87c92dccc9cd109f;;;%22	https://richwaycleaning.online/images/gallery/blog_slider_2.jpg	C:/c/c/richwaycleaning.online/images/gallery/blog_slider_2.jpg	(from https://richwaycleaning.online/news.html)
10:18:07	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://richwaycleaning.online/Popover%20requires%20tooltip.js	C:/c/c/richwaycleaning.online/Popover%20requires%20tooltip.84.delayed	(from https://richwaycleaning.online/js/compressed.js)
10:18:07	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://richwaycleaning.online/youtu.be/	C:/c/c/richwaycleaning.online/youtu.be/index.html	(from https://richwaycleaning.online/js/compressed.js)
10:18:07	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://richwaycleaning.online/contact-form.php	C:/c/c/richwaycleaning.online/contact-form.php	(from https://richwaycleaning.online/js/main.js)
10:18:08	850522/850522	---M--	200	added ('OK')	image/png	etag:%22cfa5a-6614d8f1-ac7ad035a8ce03c5;;;%22	https://richwaycleaning.online/img/f.png	C:/c/c/richwaycleaning.online/img/f.png	(from https://richwaycleaning.online/)
10:18:08	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://richwaycleaning.online/search.php	C:/c/c/richwaycleaning.online/search.php	(from https://richwaycleaning.online/js/main.js)
10:18:09	67372/67372	---M--	200	added ('OK')	image/jpeg	etag:%221072c-6614d8f1-b85386113d30c56c;;;%22	https://richwaycleaning.online/aaaa.jpg	C:/c/c/richwaycleaning.online/aaaa.jpg	(from https://richwaycleaning.online/blog1.html)
10:18:09	71170/71170	---M--	200	added ('OK')	image/jpeg	etag:%2211602-6614d8f1-22152955139619b7;;;%22	https://richwaycleaning.online/cleaning-equipment.jpg	C:/c/c/richwaycleaning.online/cleaning-equipment.jpg	(from https://richwaycleaning.online/blog1.html)
10:18:10	40482/40482	---M--	200	added ('OK')	image/jpeg	etag:%229e22-6614d8f1-1ccf11cab97d8c8c;;;%22	https://richwaycleaning.online/img/banner.jpg	C:/c/c/richwaycleaning.online/img/banner.jpg	(from https://richwaycleaning.online/blog2.html)
10:18:10	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://richwaycleaning.online/images/logo.png	C:/c/c/richwaycleaning.online/images/logo.png	(from https://richwaycleaning.online/blog2.html)
